name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
"visualization, data, visual, paper, approach, analysis, design, method, information, present",D0,0.0233099564817,0.0333294128513,0.0420300555325,0.0375123443406,0.0308589022484,0.021774472935,0.0306590981305,0.0293815925156,0.0286648911612,0.0335809941785,0.0356403350198,0.0500819694686,0.0470824803407,0.0370155540221,0.0351691521586,0.037957876468,0.0324428218595,0.0305495793042,0.023477174666,0.027202230005,0.0200451248052,0.0295194616159,0.0332401088571,0.0351235550181,0.0434197224925,0.0337410892386,0.0348226711442,0.0298179398281,0.0318003523999,0.0407490809128,0
"visualization, data, visual, paper, approach, analysis, using, different, based, user",D1,0.0303174774057,0.0366026905292,0.0346661955155,0.023098795481,0.0307680663537,0.0298982614639,0.035455020465,0.031267077733,0.0267406686295,0.0369638497501,0.0527444391816,0.0343244662032,0.0290279974144,0.0291242186461,0.0383822867865,0.0388417998962,0.043620673055,0.0237023227546,0.0179824188199,0.0394303585,0.0273210323376,0.0337433842,0.0283913529148,0.0470045339041,0.0270994591827,0.0446077116857,0.0388691491351,0.0217232697418,0.0280197805136,0.0402612418004,1
"visualization, data, results, visual, using, techniques, time, interactive, paper, approach",D2,0.0261287503283,0.0296200051547,0.0392724802766,0.0464657915162,0.0367280157809,0.0263565896705,0.0276784038463,0.0225750564514,0.0316586484916,0.0333833672093,0.045900272991,0.0383958657046,0.029192295481,0.0379077962902,0.0309534517378,0.0397458661964,0.0365326348195,0.0219086115639,0.0272181591819,0.0348674429553,0.0438009316146,0.0267852468633,0.0262986108858,0.0397006686101,0.0333808837372,0.0308648042619,0.0371079964178,0.0339964748911,0.0391567745884,0.0264181024822,2
"visualization, data, visual, using, results, paper, approach, analysis, techniques, time",D3,0.0188781545492,0.0335344198114,0.0355444290529,0.021359052643,0.0273083111625,0.0202187083581,0.026912924794,0.0273769300951,0.0314104046902,0.0396097293353,0.0389746531952,0.0418581876673,0.033968827242,0.0331778274317,0.0335253641597,0.0368760573397,0.0319934377026,0.0385585488597,0.0242272964969,0.0405984720977,0.0321172538438,0.0344270175251,0.0308330052234,0.0486016040109,0.0360023212276,0.0353166999083,0.0352782059379,0.0377631419192,0.0378471695856,0.0359018441338,3
"visualization, data, visual, results, different, based, user, using, paper, approach",D4,0.0282031945301,0.0310046735482,0.0307354404168,0.0286194449169,0.0317428168154,0.0243563842054,0.0293079471389,0.0347790207839,0.032875910073,0.030065205716,0.0309451281984,0.042707155415,0.035888424149,0.0334277505807,0.0281577932101,0.0355224184492,0.0363040859804,0.0341920415796,0.0374269030709,0.0236521587776,0.0558327598727,0.0331877915423,0.0251877974925,0.0378312282718,0.0259351522113,0.0406727624952,0.04201534628,0.0323868616803,0.0367949167771,0.0302414858213,4
"visualization, data, using, visual, visualizations, results, different, based, user, paper",D5,0.0305037591525,0.0294260548721,0.0328962784148,0.0263157463354,0.0379914685695,0.0340630248185,0.0288907066582,0.0324136572936,0.0379430030634,0.0288239673298,0.0407487110737,0.0349093074761,0.0444666274376,0.0263657659685,0.0396150916662,0.0338293975011,0.0373941061022,0.0330646585707,0.0257494138327,0.032328977932,0.0346988654039,0.0358062448633,0.0235962961865,0.049518342161,0.0311285748072,0.0355888471951,0.0383658420747,0.0245420708677,0.0296860070842,0.0293291852878,5
"visualization, data, results, different, based, user, using, visual, techniques, time",D6,0.0175348801186,0.0341803373149,0.0267816438151,0.039985276354,0.029671536982,0.0378791831399,0.0328858542198,0.0443971375773,0.0308313313852,0.0325507528887,0.0323183611767,0.0419457464712,0.0303399942751,0.0415698445358,0.0324675467604,0.0349625264142,0.0287481543904,0.0316553139679,0.0268267042144,0.0384945261154,0.0296761607919,0.0266627150362,0.0182385918447,0.0437779869175,0.032419527324,0.0455327402675,0.0295826719709,0.0396465429398,0.0428323681712,0.0256040426194,6
"visualization, data, visual, different, based, user, using, paper, approach, analysis",D7,0.03198676985,0.034138245759,0.0374035154084,0.042959063567,0.0353002210188,0.0313592653243,0.0296939533689,0.0158082165826,0.0401436412436,0.0325096337603,0.0454050838008,0.0317376001247,0.0261052308672,0.040781010101,0.0310121634774,0.0275058114522,0.0301636712565,0.0290786415993,0.0252087051021,0.0382254829272,0.0253687956693,0.0346904853825,0.0310616190955,0.0396632663803,0.0384261801327,0.0419639468666,0.0427364639115,0.0283225634479,0.029529110723,0.0317116417995,7
"visualization, data, visual, using, paper, approach, analysis, different, based, user",D8,0.0246527944049,0.0321700486514,0.0315674684549,0.0306012317311,0.0334781109156,0.0362190809721,0.0285161790568,0.0336038111867,0.0454680527021,0.024780530227,0.0423038190682,0.0409268113494,0.0379170795207,0.0356644637992,0.0320563618108,0.0415332757369,0.0392755245814,0.0288224434972,0.020998553338,0.0334081478438,0.0337534986108,0.0291912617677,0.0279229342534,0.0434304890492,0.0330212813981,0.0360908141282,0.0330831084479,0.0311730713113,0.0265540021299,0.0318157500552,8
"visualization, data, results, visual, techniques, time, interactive, different, based, user",D9,0.0203675539808,0.0335407783731,0.0356075606259,0.0278729628112,0.0394308205105,0.0385480156483,0.0355406434559,0.0401415027788,0.0219051480356,0.0329836232061,0.0400212885207,0.0408178612771,0.0335605129209,0.0501820653944,0.0282866777312,0.0293622267701,0.0384180645682,0.0230347315287,0.0256293845788,0.0366565100273,0.0392188132668,0.0348391407773,0.0261250089794,0.0251696640899,0.0392683075916,0.0354960144544,0.0271858136275,0.0363763101587,0.0400564834152,0.0243565108955,9
