name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19, ID
"data, visualization, visual, analysis, different, method, approach, also, flow, large, paper, techniques, based, users, information, user, using, tasks, system, new",D12,0.0542483685782,0.045956052306,0.0518795725322,0.0419868240905,0.0379962073005,0.0492737304138,0.0631727564742,0.0481504587469,0.0635375743984,0.0451649350491,0.0577406308087,0.0487998586553,0.0500155467968,0.0604748043041,0.0473789667812,0.0477381860994,0.0487861680005,0.0423488872034,0.0593922830221,0.0359581884388,12
"data, visualization, visual, analysis, different, method, approach, flow, paper, techniques, based, users, information, user, using, tasks, system, new, volume, also",D13,0.0459486262139,0.0548864341054,0.054526799809,0.055949115455,0.043821868256,0.0510198166859,0.0590430095544,0.0504717342612,0.0471995732362,0.0486480769085,0.0469355892397,0.0454755004512,0.0597351996161,0.0548971038496,0.0542383647797,0.0432448312647,0.0413922665137,0.0459355464144,0.0579852757996,0.038645267586,13
"data, visualization, visual, analysis, approach, flow, different, method, paper, techniques, based, users, information, user, using, tasks, system, new, volume, results",D14,0.0465780027777,0.0601134223557,0.0394734150909,0.0526485079556,0.0357875456959,0.0527975873204,0.0677528130876,0.0568074843747,0.0468665783846,0.05025445214,0.0453127561353,0.0414994831287,0.0503576448138,0.0519411729199,0.0537264836239,0.0499784065122,0.053943735393,0.0442501515029,0.0563715416689,0.0435388151182,14
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, results, design, use, present, study, time, visualizations",D15,0.055896038079,0.0547999484642,0.0506738094088,0.0478057116161,0.0553876797848,0.0460923308358,0.0473207942299,0.0398927803002,0.0513194709179,0.0499307566258,0.0515500900228,0.0427570881157,0.0583282720464,0.0599909622425,0.0480076611827,0.0411083183592,0.0571609976281,0.0505357465865,0.0390136022248,0.0524279413288,15
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, results, design, use, present, study, time, visualizations",D16,0.0617765935041,0.0527102807483,0.0618893834,0.0538894029997,0.0347469769131,0.0607434260296,0.0567342389815,0.0439560804312,0.0503156261599,0.0466977105764,0.0464284760551,0.0331423607421,0.0460150240966,0.0485188267207,0.0650904538463,0.0426287221849,0.0613312961948,0.0391581210298,0.042129503296,0.05209749609,16
"data, visualization, visual, analysis, approach, flow, also, paper, techniques, based, users, information, user, using, different, method, tasks, system, new, volume",D17,0.0535027799542,0.0510282142791,0.0338231504749,0.0514223969548,0.0467777785552,0.0494158031522,0.0694260642154,0.0566498635791,0.0422639759658,0.0518099551224,0.0516400850043,0.0508651494021,0.0609027422617,0.060751707083,0.0528302707496,0.0456693273335,0.0381502713791,0.04693403407,0.0472212554691,0.0389151749945,17
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, space, different, method, flow, results, design, use, present",D18,0.0475372625673,0.0484337026399,0.0421710104637,0.0588115245154,0.0554250032551,0.0356812141008,0.0421747952551,0.0591497017914,0.053432541547,0.0677046711547,0.0629940619976,0.0412742353927,0.0447508323438,0.054224230232,0.0463397891879,0.0441503486648,0.0544550968386,0.0454542577217,0.0489333002158,0.0469024201148,18
"data, visualization, visual, analysis, approach, flow, tasks, system, new, volume, different, method, paper, techniques, based, users, information, user, using, also",D19,0.0583183178409,0.0574593781533,0.0565551526333,0.0477424658723,0.0409684132736,0.0454288496441,0.0581412231731,0.0523847489469,0.048033705543,0.0452723282154,0.0381834495859,0.048398504301,0.0311505430922,0.0467834943144,0.056953851837,0.0548860971046,0.0578491024142,0.0567135544383,0.0559349227576,0.0428418968589,19
"data, visualization, visual, analysis, also, different, method, large, approach, flow, tasks, system, new, volume, paper, techniques, based, users, information, user",D20,0.0504079852625,0.0443140815351,0.0535849841561,0.0385563959873,0.0570665293106,0.0582575891792,0.0499604662743,0.0468948872324,0.0421667248499,0.0485654421166,0.0433787603749,0.053605822292,0.0700706795545,0.0622444776919,0.0455642910424,0.0464748046491,0.0625214857696,0.0438319320051,0.0518511141468,0.0306815465698,20
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, results, design, use, present, study, time, visualizations",D21,0.0475418192982,0.0434030299084,0.0797037706638,0.0408438407126,0.0435702838484,0.0381027296857,0.0777033670525,0.0490863396517,0.0570188826411,0.0476514809907,0.0461000053004,0.0490879414625,0.0373644613271,0.0546889098869,0.0443964189698,0.0598732007445,0.0531027852038,0.0406540596764,0.0449562147541,0.0451504582215,21
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, tasks, system, new, volume, flow, space, large, results",D22,0.0456304692403,0.0485098899626,0.0494240550868,0.0457481139198,0.0387162597762,0.0535825270894,0.0504086056857,0.0507703919261,0.0460165736732,0.0640625969486,0.0584165366323,0.0451020531089,0.0531361622256,0.0624306265071,0.0446697715348,0.0571564270778,0.0454580853713,0.0560042657628,0.0391231875224,0.0456334009485,22
"data, visualization, visual, analysis, approach, different, method, paper, techniques, based, users, information, user, using, tasks, system, new, volume, framework, results",D23,0.0350622546879,0.0396714508672,0.057590387068,0.0417802757133,0.0554069509082,0.0470663009482,0.0558107903516,0.0641662330306,0.0563479857518,0.0408171645414,0.0622801749113,0.0403975615109,0.0477186496586,0.0526964674952,0.0507590253318,0.0518383323499,0.0396747957741,0.0513705248456,0.0629447421432,0.0465999321113,23
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, different, method, results, design, use, present, study",D24,0.0603323721655,0.0360580619508,0.0516151081949,0.0428338008321,0.0439496009816,0.0538384668792,0.0484870113455,0.0569049163363,0.0628887421289,0.0532867031941,0.0524472854031,0.05038417751,0.0529051067703,0.0399111738136,0.0532784070716,0.0560135120003,0.0489312657633,0.0391067809783,0.048616101167,0.0482114055138,24
"data, visualization, visual, analysis, approach, different, method, also, flow, paper, techniques, based, users, information, user, using, tasks, system, new, volume",D25,0.0570317083804,0.0459475599456,0.045346047306,0.051886980704,0.055142631834,0.0568092644905,0.0609353628514,0.0481135742911,0.0478886102199,0.0480388763457,0.0606128164034,0.0465104419986,0.0388224633317,0.0562675259737,0.0480252175742,0.052559171049,0.0460854381698,0.0436249662231,0.0540723793687,0.0362789635389,25
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, results, design, use, present, study, time, visualizations, interactive",D26,0.0511933081804,0.0411345044542,0.0543477243998,0.0570937335742,0.0522444612434,0.0446904521835,0.0637788460022,0.040835884459,0.0470766352736,0.0644205515818,0.0326871892903,0.0410254050332,0.0507546581075,0.0534598907299,0.0577177306409,0.0539088018815,0.0561924798646,0.0386454190897,0.0454869648998,0.0533053591104,26
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, results, design, use, present, study, time, visualizations",D27,0.0391692581083,0.0502483901209,0.0485354190348,0.0349470702565,0.0604434128832,0.0495103868188,0.0541605489758,0.0559484877854,0.0556782240366,0.0583460593583,0.0586213166686,0.0452359621679,0.0425411006662,0.0469292308741,0.0535995153092,0.057475541649,0.0612874995269,0.047047091208,0.0310589800087,0.0492165045429,27
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, results, design, use, present, study, time, visualizations, interactive",D28,0.0632290845771,0.0473005358738,0.060217557083,0.0464625711669,0.0516739740279,0.0439518762755,0.0512691177573,0.0407727900444,0.0443685875778,0.0660210729789,0.0600287763976,0.0461380526642,0.0548767918066,0.042380498555,0.0531584063801,0.0440184172535,0.0508965013555,0.0489715389267,0.0338707572696,0.0503930920286,28
"data, visualization, visual, analysis, approach, flow, paper, techniques, based, users, information, user, using, different, method, results, design, use, present, study",D29,0.0546415584537,0.0637971801268,0.0643868738523,0.0457234774831,0.03693551608,0.054616804774,0.0599676828043,0.0513217971538,0.0545633841199,0.0528315902641,0.0518399214298,0.0360314629428,0.0417175256598,0.0599991333973,0.0420049368279,0.0512010516456,0.03865327137,0.0397208234487,0.0510877481965,0.0489582599696,29
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, results, design, use, present, study, time, visualizations, interactive",D30,0.0421820785569,0.0358281524855,0.0548608230994,0.0472814086922,0.0493542978345,0.053111421829,0.064653643912,0.0560332249502,0.0441998446935,0.0499493068752,0.0683686143888,0.0486992689466,0.0538762630887,0.0450779888864,0.0554212091394,0.0524648416369,0.040476607409,0.0464471363987,0.0398532349086,0.0518606322685,30
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, tasks, system, new, volume, also, results, design, use",D31,0.0665062411083,0.044811110117,0.0441535391702,0.0388412373686,0.0380083161355,0.0402306848244,0.049130382531,0.0494796915966,0.0511912383904,0.0591659068533,0.0459159120567,0.0474554229038,0.0548297955143,0.0578889873893,0.069801498435,0.0666675903848,0.0388357575429,0.0552930755868,0.0365953268832,0.0451982852078,31
"data, visualization, visual, analysis, different, method, tasks, system, new, volume, approach, also, flow, large, space, paper, techniques, based, users, information",D32,0.0630685930288,0.041918221547,0.072018786805,0.0428463236633,0.0363545686877,0.0513926029528,0.0601234825992,0.0525626126377,0.0351983006058,0.0553361033457,0.0542809957506,0.0442664104149,0.051867812234,0.0556996869008,0.0487277022593,0.0405341717466,0.0528723792547,0.0537356658,0.0544926108,0.0327029689659,32
"data, visualization, visual, analysis, approach, different, method, paper, techniques, based, users, information, user, using, flow, also, results, design, use, present",D33,0.0462331517975,0.050277137541,0.0549768585806,0.0546802579511,0.0387881009245,0.0458147021714,0.0773859193772,0.0428769387382,0.0502602504709,0.049671738585,0.053283580149,0.0501775545748,0.0484472403409,0.0408921391283,0.0596764468847,0.0510834089298,0.0455486438251,0.0378462736077,0.0585354830165,0.043544173406,33
"data, visualization, visual, analysis, approach, flow, paper, techniques, based, users, information, user, using, different, method, also, results, design, use, present",D34,0.050057871895,0.0632135808554,0.056290934943,0.050065140059,0.0431770160083,0.0442098316377,0.060455498103,0.051729501239,0.0460193071975,0.0462916407314,0.0643440761064,0.049556512882,0.0482763580317,0.0404425055255,0.0387560837617,0.0584266227536,0.0528971728849,0.037608692602,0.0531030654298,0.0450785873531,34
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, tasks, system, new, volume, different, method, results, design",D35,0.0580613598814,0.0438904628218,0.0605034104282,0.0487811940846,0.0556585143956,0.0434950345171,0.0420962441586,0.0460931693329,0.0460478573254,0.0514575522442,0.0500701215125,0.0430977416778,0.0369068095594,0.0562659965621,0.0593953469674,0.063470639318,0.0454124886157,0.0511181353885,0.0506218671126,0.0475560540961,35
"data, visualization, visual, analysis, tasks, system, new, volume, approach, flow, different, method, paper, techniques, based, users, information, user, using, also",D36,0.0456723299055,0.0520944777456,0.0608897818846,0.0591160836154,0.0386885553225,0.0615945785516,0.0566596194063,0.0484166888221,0.0535706967908,0.0424527042776,0.0456859990727,0.0448886133545,0.0423183393459,0.0444004254234,0.0512938840327,0.0604669623864,0.0450010002837,0.0582649653987,0.0500587709463,0.0384655234335,36
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, framework, results, design, use, present, study, time",D37,0.0622706384377,0.0445161822205,0.0567643577085,0.0499494165165,0.0328267277811,0.0433871714242,0.0425509638785,0.0680546972223,0.0383623846718,0.05474655044,0.0523442192042,0.0530690729801,0.0402585526374,0.0628183530862,0.0736570276041,0.0378354450106,0.0536537045004,0.0411841421052,0.0412082170178,0.0505421755527,37
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, large, flow, tasks, system, new, volume, results, design",D38,0.0427556127983,0.0485994196426,0.0534491716171,0.0399530356369,0.0427962553105,0.0517954532554,0.0610193017738,0.0438754515726,0.0497240045975,0.0543101193743,0.064825182105,0.0401436880223,0.051456438261,0.0651251541533,0.0452474872815,0.0596799281678,0.0583158420247,0.0444821324956,0.040129612608,0.042316709302,38
"data, visualization, visual, analysis, approach, also, tasks, system, new, volume, paper, techniques, based, users, information, user, using, different, method, flow",D39,0.0554284546519,0.044495510357,0.0676736567924,0.0519621397443,0.0376525512593,0.0544854962758,0.0430907117559,0.0498745283119,0.0497915531909,0.0412599128231,0.048234455436,0.0584309442858,0.0564798736963,0.0479101621673,0.0574724438501,0.0535504757934,0.0411804926498,0.0547921900891,0.0457958135667,0.0404386333029,39
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, tasks, system, new, volume, results, design, use, present",D40,0.0541529620481,0.0422194848187,0.0539687308658,0.0325948388036,0.0523314642746,0.05767386362,0.0549261251689,0.0502978679324,0.0515260340706,0.0488074130753,0.0408215451927,0.0485489026131,0.0563224020594,0.0604326639663,0.048118146721,0.0520622142382,0.0463225476696,0.0543891020484,0.0455759600041,0.0489077308092,40
"data, visualization, visual, analysis, approach, flow, space, paper, techniques, based, users, information, user, using, different, method, tasks, system, new, volume",D41,0.0460897649834,0.0552186469013,0.0530787647042,0.0566031881204,0.0488295980385,0.0567156829197,0.049590777195,0.0600384184376,0.0358373008306,0.0700342979725,0.0547736134929,0.041656326628,0.0351004590289,0.0496894967658,0.0389393773359,0.0571256596791,0.0532126050489,0.0452962533143,0.0502593447433,0.0419104238596,41
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, different, method, framework, tasks, system, new, volume",D42,0.0581365607485,0.0453089030852,0.0653757885776,0.0412098277833,0.0526545547811,0.0510220363988,0.0515222942046,0.0620233127965,0.0569956621756,0.0485387635243,0.0447166292808,0.0500411226104,0.0437081821429,0.0423309971843,0.0425338557414,0.0594007831417,0.04687379647,0.0460097955055,0.0473024329825,0.0442947008652,42
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, also, results, design, use, present, study, time",D43,0.0367134032153,0.0513742176067,0.0549277293877,0.0455766443835,0.0513961806956,0.0479488322871,0.0546487231336,0.0435090231534,0.0556443491166,0.0458906139619,0.0403898343198,0.0493406863124,0.0521941620612,0.0594815740295,0.0533570387318,0.0593025646821,0.0537122149737,0.0467677625712,0.0488723491701,0.0489520962068,43
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, also, different, method, tasks, system, new, volume",D44,0.0428429873687,0.0555504308903,0.0592389431772,0.0399785745142,0.041738999185,0.0478471631763,0.0593442621834,0.0577055720881,0.0501321632389,0.0448178655191,0.0475483041396,0.0543326468859,0.0522482491472,0.0485501452959,0.0524488834934,0.051466721844,0.0450727403152,0.0487186385151,0.0540291457566,0.0463875632661,44
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, tasks, system, new, volume, flow, results, design",D45,0.0622860108426,0.0455402976829,0.0602692258649,0.0514508961707,0.0464293803033,0.0452164513749,0.0626646496158,0.0512585737147,0.0515404057438,0.0413691982078,0.0444264087768,0.0527031341245,0.0423122611732,0.042525803931,0.0626210949128,0.0466700617704,0.0579593226163,0.0461426655286,0.0423704211343,0.0442437365108,45
"data, visualization, visual, analysis, approach, tasks, system, new, volume, framework, paper, techniques, based, users, information, user, using, flow, different, method",D46,0.0439318745375,0.0473361666396,0.0572704696816,0.0602767320816,0.0540229373079,0.0491457434104,0.0482836182057,0.0649297205298,0.0455748158534,0.0299416844101,0.068841406986,0.0444496901959,0.0442360905949,0.0417792569667,0.0555204402145,0.0544888190129,0.0484674111439,0.0557111209403,0.0470231518346,0.0387688494526,46
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, different, method, results, design, use, present, study",D47,0.0593443231711,0.0509582933181,0.0459621158637,0.0444064998316,0.042213673156,0.0481813644568,0.0415699322332,0.0406919538483,0.0435230449998,0.0578741056599,0.0570856888833,0.0425721172693,0.0739596520063,0.0596687897929,0.0577125287696,0.0444992680056,0.0499511670147,0.0436660583748,0.0490516755558,0.0471077477891,47
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, tasks, system, new, volume, flow, different, method",D48,0.0577847485392,0.0468469107727,0.0542997670363,0.0487788027766,0.0443710291733,0.043436519487,0.0511811576018,0.05770704168,0.0675422164582,0.0400683083427,0.0621966050478,0.0493622706691,0.051786393698,0.0503256499966,0.0347726237024,0.0603556954506,0.039712798718,0.0477339638179,0.046401190914,0.0453363061177,48
"data, visualization, visual, analysis, approach, different, method, paper, techniques, based, users, information, user, using, framework, results, design, use, present, study",D49,0.0553730365955,0.0417126671781,0.0568585151689,0.0512370206765,0.0537306503131,0.0561137693714,0.0513384282077,0.0602905771504,0.0490394432515,0.0490557847339,0.0605267740909,0.042056071431,0.0432012619899,0.0473712383935,0.0394688413313,0.0449409309598,0.05218713683,0.0391252492491,0.0636055022686,0.0427671008089,49
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, different, method, results, design, use, present, study, time",D50,0.0443271042494,0.0492868679298,0.0568402625369,0.0427961508675,0.0441719521052,0.0457843605525,0.0466018479932,0.0482065648245,0.0568081801684,0.0462786597672,0.0655749491932,0.0454940218738,0.0460981025487,0.0494113574521,0.0600734070556,0.0534492675199,0.0496217689481,0.0451115153829,0.0524631666879,0.0516004923435,50
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, tasks, system, new, volume, results, design, use, present",D51,0.0411648022662,0.0479107703051,0.062530255042,0.0444024276794,0.0315570293403,0.0414512186423,0.0453960881566,0.0701517366864,0.0543329016879,0.0637375750423,0.0609779415244,0.0345492694098,0.0451533744811,0.0586161578003,0.0600070430016,0.050169392611,0.0470560192665,0.0534216946145,0.0342833287994,0.0531309736432,51
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, also, results, design, use, present, study, time, visualizations",D52,0.0683392804281,0.0447163539388,0.0621538450139,0.0563786559248,0.0395579892355,0.0394961001739,0.0448912815508,0.0504324313136,0.0441816289589,0.0426758165403,0.0661713411263,0.0510639984173,0.0528784856301,0.0485369113533,0.0538493757332,0.0523055378961,0.0473931384943,0.0431791430714,0.0454930142521,0.0463056709473,52
"data, visualization, visual, analysis, approach, different, method, paper, techniques, based, users, information, user, using, also, space, framework, results, design, use",D53,0.0469389646198,0.0395017414867,0.0643633858737,0.0512267958967,0.0554156866015,0.0433104598121,0.0596075833216,0.0569509759534,0.031858798301,0.0652027332095,0.0608404671327,0.0511512377584,0.0464836543365,0.0398579885137,0.0502742417293,0.0450573665349,0.0496615183311,0.0418931827618,0.0578407477029,0.0425624701227,53
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, different, method, results, design, use, present, study, time",D54,0.0470623788909,0.0477340389421,0.0647715583676,0.0467882327676,0.0685667461216,0.0455430354552,0.0638261121514,0.0579288127647,0.0311095395908,0.0417318181383,0.0567764552082,0.0386014089207,0.0639145106427,0.0458612595888,0.0515335048515,0.0386160893952,0.0411900998828,0.0473760509052,0.0508360259351,0.0502323214796,54
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, different, method, flow, tasks, system, new, volume, large",D55,0.0345207211589,0.0482907435676,0.0550049555569,0.0503746505371,0.0624857219845,0.0373634059208,0.0472825200347,0.0486262746003,0.059553046634,0.054111610172,0.0558133038604,0.0380366360951,0.0589026339155,0.0568625908955,0.0446959023872,0.0616943921111,0.0493292236425,0.0447525121559,0.050120990464,0.042178164306,55
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, results, design, use, present, study, time, visualizations, interactive",D56,0.0535450126186,0.0465543145933,0.0600037012859,0.049364305472,0.0477956084855,0.0508802868771,0.0480650429967,0.0480692174189,0.0508920405761,0.0505982700172,0.0477641384185,0.0491560584359,0.0397993056865,0.0594676260367,0.0582738592355,0.0432092429911,0.058034931197,0.0296026498627,0.051845486493,0.0570789013017,56
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, large, also, different, method, results, design, use, present",D57,0.0446692550498,0.0443566670914,0.0439771789769,0.0649135724696,0.0445571560246,0.0449589736098,0.0509946882874,0.0532749379001,0.0598478835577,0.0328453345544,0.0471194649158,0.0506724308351,0.0481748885901,0.071415124488,0.0662727769068,0.0406183887837,0.0569945481677,0.0416789063399,0.0471946538822,0.0454631695687,57
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, tasks, system, new, volume, flow, results, design, use",D58,0.049676003656,0.0513241751334,0.0574724127123,0.0451240184582,0.0605101052321,0.0467355808044,0.0494446506803,0.0445985271787,0.0422499736251,0.0612370341648,0.0485237150385,0.0306219332061,0.0544989180703,0.0510805117262,0.0557463881225,0.0468795947823,0.0517868085393,0.0575970827278,0.0445107953162,0.0503817708256,58
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, different, method, results, design, use, present, study, time",D59,0.0530490600759,0.0425333711022,0.0656823695943,0.05185850352,0.0368391381797,0.0379013793022,0.0563852160428,0.0614941173735,0.0652741349322,0.047870701224,0.050701678394,0.0448390658081,0.0507400075281,0.0405653017857,0.049620377043,0.0441322143132,0.0455462259249,0.044784639366,0.0562396778065,0.0539428206838,59
"data, visualization, visual, analysis, approach, large, also, paper, techniques, based, users, information, user, using, flow, space, different, method, framework, results",D60,0.0537490113078,0.0462319465176,0.0496647930876,0.0426297831325,0.0536336251298,0.0422772820307,0.0560753604214,0.0522249847114,0.0564041637132,0.0593010139418,0.0443585267627,0.0518335676013,0.0517858084409,0.0734588227833,0.0438134581402,0.0637818428923,0.0404254187553,0.0364818887942,0.0433900038193,0.0384786980166,60
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, flow, results, design, use, present, study, time, visualizations",D61,0.0547935233238,0.0515736640717,0.0708112394493,0.0484324581161,0.0281171256459,0.054023038168,0.0518478396329,0.0508864537216,0.0492819202753,0.0546052199554,0.0671631281006,0.0296284867788,0.0541559132176,0.0482851447394,0.0543051996933,0.0493478704893,0.0504312429962,0.0449446708918,0.0420202449081,0.0453456158252,61
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, different, method, results, design, use, present, study, time",D62,0.0467253540949,0.0387906316644,0.0610298712431,0.0352174311815,0.0464393294505,0.0329806883184,0.0523858019367,0.0534961871343,0.079640610463,0.0476925042001,0.0488291268562,0.039719872894,0.0606548452248,0.052686526166,0.0507862811914,0.0582080650217,0.0494478674423,0.033547111777,0.0576617285333,0.054060165206,62
"data, visualization, visual, analysis, approach, paper, techniques, based, users, information, user, using, different, method, results, design, use, present, study, time",D63,0.056549240918,0.0345914659515,0.0474665796014,0.042747723815,0.0454107516368,0.0543623580274,0.0619210459429,0.0582169620049,0.0609810336293,0.0461009530864,0.0364167721216,0.0413813133726,0.047698847999,0.0578219151691,0.0599208501606,0.0462756833105,0.0503492213309,0.0437172253246,0.0541691004448,0.0539009561527,63
